X,T,U
-0.92,0.46,0.10108518676917906
-0.92,0.48,0.09856920490790382
-0.88,0.0,0.36812455268467814
-0.88,0.02,0.3465017520948863
-0.88,0.04,0.327265624254019
-0.88,0.06,0.310049769496139
-0.88,0.08,0.29455641552501405
-0.88,0.1,0.2805420031155569
-0.88,0.12,0.2678059091450852
-0.88,0.14,0.2561816713419847
-0.88,0.16,0.24553018863249534
-0.88,0.18,0.23573442421377944
-0.88,0.2,0.22669526154341968
-0.88,0.22,0.2183282353541178
-0.88,0.24,0.2105609357586216
-0.88,0.26,0.20333093370511335
-0.88,0.28,0.1965841185599495
-0.88,0.3,0.19027336623577024
-0.88,0.32,0.18435747125801533
-0.88,0.34,0.17880028226305994
-0.88,0.36,0.17356998581201627
-0.88,0.38,0.1686384963122619
-0.88,0.4,0.16398092628751207
-0.88,0.42,0.1595751264564322
-0.88,0.44,0.15540129349537754
-0.88,0.46,0.15144164302140156
-0.88,0.48,0.14768014131324034
-0.84,0.0,0.4817536741017156
-0.84,0.02,0.45481412697390305
-0.84,0.04,0.4305869776883424
-0.84,0.06,0.408716865919823
-0.84,0.08,0.38889818936149434
-0.84,0.1,0.3708700276515344
-0.84,0.12,0.35441015809485726
-0.84,0.14,0.33932924816497523
-0.84,0.16,0.3254656682609113
-0.84,0.18,0.31268102857308655
-0.84,0.2,0.3008564235677641
-0.84,0.22,0.289889306085698
-0.84,0.24,0.2796909017671563
-0.84,0.26,0.2701840716563742
-0.84,0.28,0.26130153642205095
-0.84,0.3,0.25298438564324016
-0.84,0.32,0.24518081610164225
-0.84,0.34,0.237845066135275
-0.84,0.36,0.23093652887720537
-0.84,0.38,0.22441903022207238
-0.84,0.4,0.21826024885898446
-0.84,0.42,0.21243124665916027
-0.84,0.44,0.20690607703156141
-0.84,0.46,0.20166144441423295
-0.84,0.48,0.19667639888390262
-0.8,0.0,0.5877852522924732
-0.8,0.02,0.5570217952569682
-0.8,0.04,0.5289578407879245
-0.8,0.06,0.5033329507620664
-0.8,0.08,0.47989603963410804
-0.8,0.1,0.45841496180946534
-0.8,0.12,0.4386800864975279
-0.8,0.14,0.42050468045006967
-0.8,0.16,0.40372368715141566
-0.8,0.18,0.38819179907725676
-0.8,0.2,0.37378130764485873
-0.8,0.22,0.360379981934845
-0.8,0.24,0.34788909276115504
-0.8,0.26,0.3362216354271383
-0.8,0.28,0.3253007735386372
-0.8,0.3,0.31505850719836326
-0.8,0.32,0.305434549325345
-0.8,0.34,0.2963753741993935
-0.8,0.36,0.28783339240684935
-0.8,0.38,0.2797662124780362
-0.8,0.4,0.27213597053695987
-0.8,0.42,0.2649087266291362
-0.8,0.44,0.25805393676879407
-0.8,0.46,0.2515440061986059
-0.8,0.48,0.24535392013644083
-0.76,0.0,0.6845471059286888
-0.76,0.02,0.6516721667777766
-0.76,0.04,0.6211342364192416
-0.76,0.06,0.5928398725253974
-0.76,0.08,0.5666519483074599
-0.76,0.1,0.542414376280913
-0.76,0.12,0.5199670471449539
-0.76,0.14,0.4991544331618246
-0.76,0.16,0.47983015452596606
-0.76,0.18,0.4618590878406462
-0.76,0.2,0.44511801039617027
-0.76,0.22,0.42949542075246677
-0.76,0.24,0.4148909163399706
-0.76,0.26,0.40121435651649634
-0.76,0.28,0.38838493552830883
-0.76,0.3,0.3763302295692778
-0.76,0.32,0.36498525915964786
-0.76,0.34,0.35429160690856515
-0.76,0.36,0.3441966289816032
-0.76,0.38,0.3346527864962046
-0.76,0.4,0.3256170947541064
-0.76,0.42,0.31705066734621995
-0.76,0.44,0.30891832297863664
-0.76,0.46,0.3011882271448718
-0.76,0.48,0.2938315539365167
-0.72,0.0,0.7705132427757893
-0.72,0.02,0.7373660529981941
-0.72,0.04,0.7058722219431501
-0.72,0.06,0.676151067781744
-0.72,0.08,0.6482260799830724
-0.72,0.1,0.6220593387572951
-0.72,0.12,0.5975760342461852
-0.72,0.14,0.5746812579255084
-0.72,0.16,0.5532710493117055
-0.72,0.18,0.5332394453662864
-0.72,0.2,0.5144827910475039
-0.72,0.22,0.4969022389252037
-0.72,0.24,0.48040505643118064
-0.72,0.26,0.46490517562475386
-0.72,0.28,0.4503232866935554
-0.72,0.3,0.43658668189314864
-0.72,0.32,0.42362897447831843
-0.72,0.34,0.411389749106007
-0.72,0.36,0.39981415807391163
-0.72,0.38,0.3888524631559954
-0.72,0.4,0.37845954047720726
-0.72,0.42,0.36859437833630204
-0.72,0.44,0.3592196049884001
-0.72,0.46,0.3503010731953507
-0.72,0.48,0.34180751043934693
-0.6799999999999999,0.0,0.8443279255020152
-0.6799999999999999,0.02,0.8127726074800028
-0.6799999999999999,0.04,0.7819324932719759
-0.6799999999999999,0.06,0.7521481488792887
-0.6799999999999999,0.08,0.7236282288428376
-0.6799999999999999,0.1,0.6964831042923578
-0.6799999999999999,0.12,0.6707533005086518
-0.6799999999999999,0.14,0.6464318108679536
-0.6799999999999999,0.16,0.6234806705582654
-0.6799999999999999,0.18,0.6018428775857587
-0.6799999999999999,0.2,0.5814507165582552
-0.6799999999999999,0.22,0.5622314554916249
-0.6799999999999999,0.24,0.5441111523521386
-0.6799999999999999,0.26,0.5270171259221627
-0.6799999999999999,0.28,0.5108794796249712
-0.6799999999999999,0.3,0.4956319507405358
-0.6799999999999999,0.32,0.48121228817242007
-0.6799999999999999,0.34,0.46756232879812504
-0.6799999999999999,0.36,0.45462791404256486
-0.6799999999999999,0.38,0.4423587521768061
-0.6799999999999999,0.4,0.43070827388220995
-0.6799999999999999,0.42,0.4196334894827199
-0.6799999999999999,0.44,0.4090948321545728
-0.6799999999999999,0.46,0.39905597086643413
-0.6799999999999999,0.48,0.3894835897856246
-0.64,0.0,0.9048270524660195
-0.64,0.02,0.8766464527726228
-0.64,0.04,0.8480879046220264
-0.64,0.06,0.8196793073036958
-0.64,0.08,0.7918095723653868
-0.64,0.1,0.7647488311286449
-0.64,0.12,0.7386721274197983
-0.64,0.14,0.713681935502114
-0.64,0.16,0.6898273422367176
-0.64,0.18,0.6671194284607112
-0.64,0.2,0.6455430675111203
-0.64,0.22,0.6250657196512804
-0.64,0.24,0.605643829605709
-0.64,0.26,0.587227395920343
-0.64,0.28,0.5697631944528871
-0.64,0.3,0.5531970458394622
-0.64,0.32,0.5374754062587436
-0.64,0.34,0.5225464568977689
-0.64,0.36,0.508360796110282
-0.64,0.38,0.49487180036081707
-0.64,0.4,0.4820357328868461
-0.64,0.42,0.469811683601516
-0.64,0.44,0.458161423632758
-0.64,0.46,0.4470492385259603
-0.64,0.48,0.4364417737852136
-0.6,0.0,0.9510565162951536
-0.6,0.02,0.9278471976714412
-0.6,0.04,0.9031347109145985
-0.6,0.06,0.8775603873830479
-0.6,0.08,0.8516552370670242
-0.6,0.1,0.8258363520743067
-0.6,0.12,0.8004163544318094
-0.6,0.14,0.7756189170462121
-0.6,0.16,0.7515957447529373
-0.6,0.18,0.7284424877319825
-0.6,0.2,0.7062124250575958
-0.6,0.22,0.6849276385785182
-0.6,0.24,0.6645878295120504
-0.6,0.26,0.6451770987854378
-0.6,0.28,0.6266690365001821
-0.6,0.3,0.6090304450443261
-0.6,0.32,0.5922239912063675
-0.6,0.34,0.5762100656370512
-0.6,0.36,0.5609480980170076
-0.6,0.38,0.5463975272936852
-0.6,0.4,0.5325185404314093
-0.6,0.42,0.5192726349853951
-0.6,0.44,0.5066230192774229
-0.6,0.46,0.4945348569993316
-0.6,0.48,0.48297537488371844
-0.56,0.0,0.9822872507286886
-0.56,0.02,0.9653614258146759
-0.56,0.04,0.9459084516833759
-0.56,0.06,0.9245798123570729
-0.56,0.08,0.9019785326013277
-0.56,0.1,0.8786282516301221
-0.56,0.12,0.8549613009029023
-0.56,0.14,0.8313198539326888
-0.56,0.16,0.8079646581639462
-0.56,0.18,0.7850871020364815
-0.56,0.2,0.7628218950625205
-0.56,0.22,0.7412588195514452
-0.56,0.24,0.7204528897723603
-0.56,0.26,0.7004327544674152
-0.56,0.28,0.681207459847165
-0.56,0.3,0.662771819234566
-0.56,0.32,0.6451106379739294
-0.56,0.34,0.6282019875218626
-0.56,0.36,0.612019672079579
-0.56,0.38,0.5965349993255097
-0.56,0.4,0.5817179926143242
-0.56,0.42,0.5675381897363818
-0.56,0.44,0.5539651687128839
-0.56,0.46,0.5409689147847906
-0.56,0.48,0.5285200981026529
-0.52,0.0,0.9980267284282716
-0.52,0.02,0.9883270634923574
-0.52,0.04,0.975305474970081
-0.52,0.06,0.9595089591064248
-0.52,0.08,0.941518238795983
-0.52,0.1,0.9218958959442904
-0.52,0.12,0.9011518466486631
-0.52,0.14,0.8797251506654518
-0.52,0.16,0.8579786362670735
-0.52,0.18,0.8362019068774851
-0.52,0.2,0.8146190417516372
-0.52,0.22,0.7933982181435092
-0.52,0.24,0.7726615654248811
-0.52,0.26,0.7524942842508623
-0.52,0.28,0.7329525627311055
-0.52,0.3,0.7140701391663922
-0.52,0.32,0.695863563797919
-0.52,0.34,0.6783363432469671
-0.52,0.36,0.6614822078172505
-0.52,0.38,0.6452877337096612
-0.52,0.4,0.6297344693746294
-0.52,0.42,0.6148006531266688
-0.52,0.44,0.6004625602965218
-0.52,0.46,0.5866955102924789
-0.52,0.48,0.5734745789835602
-0.48,0.0,0.9980267284282716
-0.48,0.02,0.9960598029493755
-0.48,0.04,0.9903111045335661
-0.48,0.06,0.9811200720097247
-0.48,0.08,0.9689411063437262
-0.48,0.1,0.9542867568064797
-0.48,0.12,0.9376777828340419
-0.48,0.14,0.9196060298938279
-0.48,0.16,0.9005115020769388
-0.48,0.18,0.8807715033473815
-0.48,0.2,0.860698693063744
-0.48,0.22,0.8405447173299645
-0.48,0.24,0.8205068264991311
-0.48,0.26,0.8007356541861586
-0.48,0.28,0.781343048704249
-0.48,0.3,0.7624093686420081
-0.48,0.32,0.7439899661394394
-0.48,0.34,0.7261207314758675
-0.48,0.36,0.7088226579995582
-0.48,0.38,0.6921054469778609
-0.48,0.4,0.6759702660782486
-0.48,0.42,0.6604118293400689
-0.48,0.44,0.6454199773933801
-0.48,0.46,0.6309809182406673
-0.48,0.48,0.6170782350250235
-0.43999999999999995,0.0,0.9822872507286886
-0.43999999999999995,0.02,0.9880809634129947
-0.43999999999999995,0.04,0.9900353210881929
-0.43999999999999995,0.06,0.9882143404953836
-0.43999999999999995,0.08,0.9828528346855541
-0.43999999999999995,0.1,0.9743155518844842
-0.43999999999999995,0.12,0.9630473202735977
-0.43999999999999995,0.14,0.949525083761946
-0.43999999999999995,0.16,0.9342191296410435
-0.43999999999999995,0.18,0.9175661161880443
-0.43999999999999995,0.2,0.8999535048331216
-0.43999999999999995,0.22,0.8817130975328634
-0.43999999999999995,0.24,0.863120977301172
-0.43999999999999995,0.26,0.844401373747421
-0.43999999999999995,0.28,0.8257325188335494
-0.43999999999999995,0.3,0.8072531320061264
-0.43999999999999995,0.32,0.7890687200204072
-0.43999999999999995,0.34,0.7712573040500171
-0.43999999999999995,0.36,0.7538744722738139
-0.43999999999999995,0.38,0.7369577973916526
-0.43999999999999995,0.4,0.7205306616824995
-0.43999999999999995,0.42,0.7046055115568326
-0.43999999999999995,0.44,0.6891865467428571
-0.43999999999999995,0.46,0.6742718634859132
-0.43999999999999995,0.48,0.6598551076844622
-0.4,0.0,0.9510565162951535
-0.4,0.02,0.9641458197213073
-0.4,0.04,0.973756473804982
-0.4,0.06,0.9796632366017134
-0.4,0.08,0.9818222796387639
-0.4,0.1,0.9803636720998188
-0.4,0.12,0.9755612378639427
-0.4,0.14,0.9677895134608162
-0.4,0.16,0.9574782808330237
-0.4,0.18,0.9450724870734225
-0.4,0.2,0.9310017395519182
-0.4,0.22,0.9156602280876355
-0.4,0.24,0.8993957945732106
-0.4,0.26,0.8825060021734543
-0.4,0.28,0.86523901324787
-0.4,0.3,0.8477974173534414
-0.4,0.32,0.8303436050992961
-0.4,0.34,0.8130056608615146
-0.4,0.36,0.7958830645017124
-0.4,0.38,0.7790517748016054
-0.4,0.4,0.7625685293310401
-0.4,0.42,0.7464743959271236
-0.4,0.44,0.7307976931766857
-0.4,0.46,0.7155564295028106
-0.4,0.48,0.7007603711267932
-0.36,0.0,0.9048270524660196
-0.36,0.02,0.9242710344030904
-0.36,0.04,0.9409728612550039
-0.36,0.06,0.9544664116556324
-0.36,0.08,0.9644254894370732
-0.36,0.1,0.9706944551478363
-0.36,0.12,0.973293273317313
-0.36,0.14,0.9723986384434894
-0.36,0.16,0.9683084519022684
-0.36,0.18,0.9613993886357861
-0.36,0.2,0.9520859980437419
-0.36,0.22,0.9407869567979545
-0.36,0.24,0.9279006691299133
-0.36,0.26,0.9137900005176091
-0.36,0.28,0.8987745508374357
-0.36,0.3,0.883128374072339
-0.36,0.32,0.8670812352512519
-0.36,0.34,0.8508219436794123
-0.36,0.36,0.8345027835687602
-0.36,0.38,0.8182444165040286
-0.36,0.4,0.8021408329801399
-0.36,0.42,0.7862640277091357
-0.36,0.44,0.770668178318097
-0.36,0.46,0.7553932041652103
-0.36,0.48,0.740467690766917
-0.31999999999999995,0.0,0.844327925502015
-0.31999999999999995,0.02,0.8687594266699109
-0.31999999999999995,0.04,0.891460923335583
-0.31999999999999995,0.06,0.9118290265580439
-0.31999999999999995,0.08,0.9293181071407627
-0.31999999999999995,0.1,0.9434964644791317
-0.31999999999999995,0.12,0.9540881606920448
-0.31999999999999995,0.14,0.9609919832674244
-0.31999999999999995,0.16,0.9642752816926987
-0.31999999999999995,0.18,0.9641475436745248
-0.31999999999999995,0.2,0.9609220773245196
-0.31999999999999995,0.22,0.9549749316207123
-0.31999999999999995,0.24,0.9467078379564293
-0.31999999999999995,0.26,0.9365189709687508
-0.31999999999999995,0.28,0.9247826543189139
-0.31999999999999995,0.3,0.9118373065075099
-0.31999999999999995,0.32,0.8979800020870591
-0.31999999999999995,0.34,0.883465733553771
-0.31999999999999995,0.36,0.8685095622415274
-0.31999999999999995,0.38,0.8532902451857945
-0.31999999999999995,0.4,0.8379543711928638
-0.31999999999999995,0.42,0.8226205123259688
-0.31999999999999995,0.44,0.8073831521364004
-0.31999999999999995,0.46,0.7923163245055566
-0.31999999999999995,0.48,0.7774769394237834
-0.28,0.0,0.7705132427757893
-0.28,0.02,0.7982199536240426
-0.28,0.04,0.8253372118604482
-0.28,0.06,0.8512598015083118
-0.28,0.08,0.875345951210868
-0.28,0.1,0.8969730868797882
-0.28,0.12,0.9155988866281881
-0.28,0.14,0.9308149628314096
-0.28,0.16,0.9423813344345087
-0.28,0.18,0.9502359080689563
-0.28,0.2,0.9544799343525555
-0.28,0.22,0.9553463063593057
-0.28,0.24,0.9531597781852779
-0.28,0.26,0.9482972820166127
-0.28,0.28,0.9411538375674915
-0.28,0.3,0.9321165353316522
-0.28,0.32,0.9215468079810922
-0.28,0.34,0.9097699604714091
-0.28,0.36,0.8970704649065361
-0.28,0.38,0.8836914590195336
-0.28,0.4,0.8698370622185836
-0.28,0.42,0.8556762682600144
-0.28,0.44,0.8413474816182703
-0.28,0.46,0.8269630452149496
-0.28,0.48,0.8126133996065728
-0.24,0.0,0.6845471059286886
-0.24,0.02,0.7135805359175859
-0.24,0.04,0.7431193082787615
-0.24,0.06,0.7726876602336031
-0.24,0.08,0.8017025802558603
-0.24,0.1,0.8295033134094417
-0.24,0.12,0.8554009109912738
-0.24,0.14,0.8787413877936595
-0.24,0.16,0.8989702472533476
-0.24,0.18,0.9156845898992756
-0.24,0.2,0.9286622099590036
-0.24,0.22,0.9378638651275066
-0.24,0.24,0.9434122628790033
-0.24,0.26,0.945556005986297
-0.24,0.28,0.9446279647001552
-0.24,0.3,0.9410059472450227
-0.24,0.32,0.935080409379022
-0.24,0.34,0.9272309388100644
-0.24,0.36,0.9178110025657036
-0.24,0.38,0.9071393993069665
-0.24,0.4,0.8954965472275406
-0.24,0.42,0.8831240918333189
-0.24,0.44,0.8702266531398654
-0.24,0.46,0.8569748774599194
-0.24,0.48,0.843509190539722
-0.19999999999999996,0.0,0.587785252292473
-0.19999999999999996,0.02,0.6160913143588088
-0.19999999999999996,0.04,0.6457786700387171
-0.19999999999999996,0.06,0.6765890722531439
-0.19999999999999996,0.08,0.7081366276222031
-0.19999999999999996,0.1,0.739901435615907
-0.19999999999999996,0.12,0.7712423914107246
-0.19999999999999996,0.14,0.8014334801403621
-0.19999999999999996,0.16,0.8297220915244371
-0.19999999999999996,0.18,0.8554003353504573
-0.19999999999999996,0.2,0.8778751292540626
-0.19999999999999996,0.22,0.8967218673691725
-0.19999999999999996,0.24,0.9117115132207241
-0.19999999999999996,0.26,0.9228088595807237
-0.19999999999999996,0.28,0.9301470055213474
-0.19999999999999996,0.3,0.933987466188397
-0.19999999999999996,0.32,0.9346757114031351
-0.19999999999999996,0.34,0.9325998713945586
-0.19999999999999996,0.36,0.9281572737138828
-0.19999999999999996,0.38,0.9217304681304342
-0.19999999999999996,0.4,0.9136723327283985
-0.19999999999999996,0.42,0.9042984940399774
-0.19999999999999996,0.44,0.8938849856030086
-0.19999999999999996,0.46,0.88266920707142
-0.19999999999999996,0.48,0.8708527170715408
-0.16000000000000003,0.0,0.4817536741017153
-0.16000000000000003,0.02,0.5073161549606697
-0.16000000000000003,0.04,0.5347765020941312
-0.16000000000000003,0.06,0.5641101691784784
-0.16000000000000003,0.08,0.595197230750019
-0.16000000000000003,0.1,0.627793231549077
-0.16000000000000003,0.12,0.6615054644619883
-0.16000000000000003,0.14,0.695783029023311
-0.16000000000000003,0.16,0.7299295468956782
-0.16000000000000003,0.18,0.7631436028452474
-0.16000000000000003,0.2,0.7945850979237886
-0.16000000000000003,0.22,0.8234567327885205
-0.16000000000000003,0.24,0.8490836645680377
-0.16000000000000003,0.26,0.8709741228400396
-0.16000000000000003,0.28,0.8888496175332765
-0.16000000000000003,0.3,0.9026429067716816
-0.16000000000000003,0.32,0.9124701987615382
-0.16000000000000003,0.34,0.9185883180548633
-0.16000000000000003,0.36,0.92134750450977
-0.16000000000000003,0.38,0.9211477971690992
-0.16000000000000003,0.4,0.9184033800842388
-0.16000000000000003,0.42,0.9135164365508023
-0.16000000000000003,0.44,0.9068601132480302
-0.16000000000000003,0.46,0.8987691068926621
-0.16000000000000003,0.48,0.8895360293975937
-0.12,0.0,0.3681245526846779
-0.12,0.02,0.3891107832266559
-0.12,0.04,0.4120728999865668
-0.12,0.06,0.43715893984367427
-0.12,0.08,0.46448106068154854
-0.12,0.1,0.49408817733884
-0.12,0.12,0.5259320112157572
-0.12,0.14,0.5598297440211074
-0.12,0.16,0.5954302270330323
-0.12,0.18,0.6321937885587814
-0.12,0.2,0.6693968387452743
-0.12,0.22,0.7061693555896604
-0.12,0.24,0.7415652994795665
-0.12,0.26,0.7746554012533287
-0.12,0.28,0.804623178313635
-0.12,0.3,0.8308425717565163
-0.12,0.32,0.8529217080975127
-0.12,0.34,0.8707081142270597
-0.12,0.36,0.8842616488236055
-0.12,0.38,0.8938076592415961
-0.12,0.4,0.8996837958760314
-0.12,0.42,0.9022905393497036
-0.12,0.44,0.9020510582386824
-0.12,0.46,0.8993820321042475
-0.12,0.48,0.894674622808392
-0.07999999999999996,0.0,0.24868988716485463
-0.07999999999999996,0.02,0.2635868317304041
-0.07999999999999996,0.04,0.2801005190281586
-0.07999999999999996,0.06,0.298436802169322
-0.07999999999999996,0.08,0.318813568084673
-0.07999999999999996,0.1,0.3414499861000407
-0.07999999999999996,0.12,0.3665485479399819
-0.07999999999999996,0.14,0.3942680756811379
-0.07999999999999996,0.16,0.42468707899970537
-0.07999999999999996,0.18,0.45775936656112537
-0.07999999999999996,0.2,0.4932675870260984
-0.07999999999999996,0.22,0.530784969537912
-0.07999999999999996,0.24,0.5696586265174698
-0.07999999999999996,0.26,0.6090269431202374
-0.07999999999999996,0.28,0.6478773996523278
-0.07999999999999996,0.3,0.6851396720861666
-0.07999999999999996,0.32,0.7197968344241951
-0.07999999999999996,0.34,0.7509903005706448
-0.07999999999999996,0.36,0.7780957008623712
-0.07999999999999996,0.38,0.8007565865535787
-0.07999999999999996,0.4,0.8188758236614783
-0.07999999999999996,0.42,0.832575179820889
-0.07999999999999996,0.44,0.8421383561501193
-0.07999999999999996,0.46,0.8479515929203184
-0.07999999999999996,0.48,0.8504515157754238
-0.040000000000000036,0.0,0.12533323356430437
-0.040000000000000036,0.02,0.13306226818740846
-0.040000000000000036,0.04,0.14169747513690215
-0.040000000000000036,0.06,0.15138062989358733
-0.040000000000000036,0.08,0.1622756727341945
-0.040000000000000036,0.1,0.17456947262995304
-0.040000000000000036,0.12,0.18847036290319422
-0.040000000000000036,0.14,0.20420292341258
-0.040000000000000036,0.16,0.22199700351138923
-0.040000000000000036,0.18,0.24206886416450096
-0.040000000000000036,0.2,0.26459267432206257
-0.040000000000000036,0.22,0.2896621859563933
-0.040000000000000036,0.24,0.317245338362221
-0.040000000000000036,0.26,0.34713870863768675
-0.040000000000000036,0.28,0.3789327789219697
-0.040000000000000036,0.3,0.4120013178118831
-0.040000000000000036,0.32,0.44552559126763414
-0.040000000000000036,0.34,0.47855653666479825
-0.040000000000000036,0.36,0.5101067257870715
-0.040000000000000036,0.38,0.5392538758941783
-0.040000000000000036,0.4,0.565233265891489
-0.040000000000000036,0.42,0.5875003577538864
-0.040000000000000036,0.44,0.6057547111670576
-0.040000000000000036,0.46,0.6199276450140808
-0.040000000000000036,0.48,0.6301438616650795
0.0,0.0,-0.0
0.0,0.02,-4.036009738967116e-17
0.0,0.04,-4.232389337039113e-17
0.0,0.06,-5.636502502788414e-17
0.0,0.08,-1.7908968395907533e-16
0.0,0.1,-5.871000295480173e-17
0.0,0.12,4.2491383351172233e-16
0.0,0.14,-2.6126286387802075e-15
0.0,0.16,1.1819336233198534e-14
0.0,0.18,-7.0652554313110166e-15
0.0,0.2,-3.532396993390084e-13
0.0,0.22,2.700513250167812e-12
0.0,0.24,3.962342322528603e-12
0.0,0.26,1.2627993916799867e-11
0.0,0.28,-2.9130402714538872e-12
0.0,0.3,-7.380721917262366e-11
0.0,0.32,-2.455457349552198e-10
0.0,0.34,9.411493230696779e-11
0.0,0.36,1.4663906725182855e-10
0.0,0.38,-1.1712994052392356e-10
0.0,0.4,1.9795187060332766e-11
0.0,0.42,2.2370936201947085e-10
0.0,0.44,1.7030756049446638e-10
0.0,0.46,3.95876984594532e-10
0.0,0.48,2.8722012019454945e-10
0.040000000000000036,0.0,-0.12533323356430437
0.040000000000000036,0.02,-0.13306226818740854
0.040000000000000036,0.04,-0.14169747513690226
0.040000000000000036,0.06,-0.15138062989358747
0.040000000000000036,0.08,-0.1622756727341944
0.040000000000000036,0.1,-0.17456947262995318
0.040000000000000036,0.12,-0.1884703629031955
0.040000000000000036,0.14,-0.20420292341257387
0.040000000000000036,0.16,-0.22199700351141252
0.040000000000000036,0.18,-0.24206886416452306
0.040000000000000036,0.2,-0.26459267432102096
0.040000000000000036,0.22,-0.2896621859627371
0.040000000000000036,0.24,-0.3172453383712478
0.040000000000000036,0.26,-0.3471387086742843
0.040000000000000036,0.28,-0.37893277894180116
0.040000000000000036,0.3,-0.41200131773475795
0.040000000000000036,0.32,-0.44552559070609665
0.040000000000000036,0.34,-0.47855653712836366
0.040000000000000036,0.36,-0.5101067260421913
0.040000000000000036,0.38,-0.539253875588814
0.040000000000000036,0.4,-0.5652332660386316
0.040000000000000036,0.42,-0.587500358384088
0.040000000000000036,0.44,-0.6057547115780383
0.040000000000000036,0.46,-0.6199276460729565
0.040000000000000036,0.48,-0.6301438630770824
0.08000000000000007,0.0,-0.24868988716485502
0.08000000000000007,0.02,-0.26358683173040437
0.08000000000000007,0.04,-0.2801005190281587
0.08000000000000007,0.06,-0.2984368021693221
0.08000000000000007,0.08,-0.31881356808467326
0.08000000000000007,0.1,-0.34144998610004074
0.08000000000000007,0.12,-0.36654854793998015
0.08000000000000007,0.14,-0.394268075681147
0.08000000000000007,0.16,-0.4246870789996876
0.08000000000000007,0.18,-0.45775936656099137
0.08000000000000007,0.2,-0.4932675870280148
0.08000000000000007,0.22,-0.5307849695298432
0.08000000000000007,0.24,-0.5696586265067266
0.08000000000000007,0.26,-0.6090269430591858
0.08000000000000007,0.28,-0.6478773995697312
0.08000000000000007,0.3,-0.6851396719734125
0.08000000000000007,0.32,-0.7197968350517726
0.08000000000000007,0.34,-0.7509902995510012
0.08000000000000007,0.36,-0.7780957007467401
0.08000000000000007,0.38,-0.8007565869649463
0.08000000000000007,0.4,-0.818875823316198
0.08000000000000007,0.42,-0.8325751789333431
0.08000000000000007,0.44,-0.8421383556764848
0.08000000000000007,0.46,-0.8479515915339576
0.08000000000000007,0.48,-0.8504515129568893
0.1200000000000001,0.0,-0.36812455268467825
0.1200000000000001,0.02,-0.3891107832266561
0.1200000000000001,0.04,-0.41207289998656693
0.1200000000000001,0.06,-0.4371589398436741
0.1200000000000001,0.08,-0.46448106068154826
0.1200000000000001,0.1,-0.4940881773388401
0.1200000000000001,0.12,-0.5259320112157602
0.1200000000000001,0.14,-0.5598297440210954
