X,T,U
0.21875,0.2,0.08220632898899566
0.921875,0.18,-0.9585795301969663
-0.484375,0.1,0.012079020933646281
0.96875,0.14,-0.981731933838274
0.03125,0.08,-0.0006715868193246355
-0.84375,0.02,-0.663933093612478
0.6875,0.16,-0.5108096619257624
-0.6875,0.28,-0.736162442478421
0.421875,0.06,0.06791628745239951
-0.625,0.22,-0.42462856551923545
0.734375,0.2,-0.7233719282051233
0.171875,0.12,0.032995738984366425
-0.71875,0.08,-0.46955002685502745
-0.5,0.22,-0.009137741906789554
0.3125,0.14,0.08124321919991961
-0.5625,0.0,-0.0634951824063456
-0.046875,0.1,0.0057376648970818124
-0.109375,0.24,0.040716412441695604
0.25,0.04,0.0554995642153645
-0.703125,0.22,-0.6724474895527311
0.53125,0.26,-0.10334098804898956
-0.65625,0.1,-0.3268791710237276
0.359375,0.04,0.08130765181273072
-0.96875,0.02,-0.9234781079553807
0.78125,0.12,-0.6950086429288179
-0.53125,0.08,-0.041987964903988886
0.453125,0.1,0.03135395373067197
0.296875,0.04,0.07934444807823357
-0.296875,0.0,0.058261178152578724
-0.734375,0.2,-0.7244748385957499
0.4375,0.06,0.045856491867220336
0.25,0.14,0.09076236758718775
0.828125,0.24,-0.9180481394138391
0.71875,0.02,-0.36649514827150154
-0.453125,0.02,0.03965590290611962
0.46875,0.16,0.044346897982254704
0.703125,0.2,-0.6387963110946977
0.234375,0.0,0.04196654685089078
-0.359375,0.16,0.12173962105125007
0.828125,0.0,-0.5933011487240383
-0.5625,0.26,-0.20687636670029852
0.671875,0.18,-0.49867716030488163
0.859375,0.16,-0.8828582906114446
-0.890625,0.14,-0.9142023455890981
-0.328125,0.0,0.06078614460987687
-0.390625,0.2,0.14063882711529857
0.765625,0.26,-0.874627501011504
-0.1875,0.1,0.0331536513534584
0.75,0.12,-0.6323177241247916
-0.984375,0.16,-0.9836156543294564
0.359375,0.1,0.08734790703600934
-0.296875,0.24,0.17449787758827978
0.9375,0.08,-0.9394120435478165
0.75,0.04,-0.4618686413833073
0.390625,0.1,0.08225056361353426
-0.84375,0.22,-0.9362976465522065
-0.40625,0.14,0.07902911712128252
-0.75,0.28,-0.8611294250834672
-0.953125,0.1,-0.937131726775037
-0.015625,0.22,-0.008889909090219012
-0.59375,0.14,-0.2156398892025266
0.90625,0.1,-0.8979617282142305
0.890625,0.24,-0.9709266234770525
-0.640625,0.26,-0.5438312553928638
0.34375,0.02,0.07588528683361455
0.78125,0.06,-0.5707833229184469
0.34375,0.24,0.16714048979240223
-0.21875,0.24,0.12246978753525728
0.90625,0.02,-0.8253547710649765
-0.109375,0.2,0.021421815361713455
0.8125,0.1,-0.7403476799048014
0.265625,0.18,0.11794710685980583
-0.125,0.16,0.03365873831264191
0.375,0.02,0.05601040790589098
